Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
AUS,NLD,2002,767795.17,899772000000,751079000000,16644.24,0,7686848,41863,2.981574539,3.287531047
AUS,NLD,2003,869890.98,926637000000,753211000000,16644.24,0,7686848,41863,2.732595966,2.09199839
AUS,NLD,2004,1130542.10,963712000000,768507000000,16644.24,0,7686848,41863,2.343255225,1.263647392
AUS,NLD,2005,1661409.81,994458000000,785109000000,16644.24,0,7686848,41863,2.691831683,1.688130179
AUS,NLD,2006,2130185.98,1022640000000,812735000000,16644.24,0,7686848,41863,3.555287737,1.101501065
AUS,NLD,2007,2332503.84,1061270000000,842793000000,16644.24,0,7686848,41863,2.327611289,1.613858598
AUS,NLD,2008,3051366.20,1100090000000,857113000000,16644.24,0,7686848,41863,4.35029855,2.486501983
AUS,NLD,2009,1581782.08,1121240000000,824820000000,16644.24,0,7686848,41863,1.771117166,1.18977687
AUS,NLD,2010,2406308.93,1144260000000,846555000000,16644.24,0,7686848,41863,2.918340027,1.275305696
AUS,NLD,2011,3602113.94,1172310000000,859687000000,16644.24,0,7686848,41863,3.303850156,2.341070178
AUS,NLD,2012,3002512.40,1217930000000,850829000000,16644.24,0,7686848,41863,1.762780156,2.455547653
AUS,NLD,2013,2003504.83,1250080000000,849721000000,16644.24,0,7686848,41863,2.449888641,2.506898527
AUS,NLD,2014,1787465.42,1282060000000,861816000000,16644.24,0,7686848,41863,2.487922705,0.97603508
AUS,NLD,2015,1724156.29,1312200000000,878701000000,16644.24,0,7686848,41863,1.508366722,0.600248147
AUS,NLD,2016,1772079.42,1349300000000,897959000000,16644.24,0,7686848,41863,1.276990945,0.316666667
AUS,NGA,2000,10639.44,848733000000,169200000000,15205.16,1,7686848,923768,4.457435148,6.933292156
AUS,NGA,2001,21176.01,865140000000,179213000000,15205.16,1,7686848,923768,4.407135362,18.87364621
AUS,NGA,2002,22044.03,899772000000,206685000000,15205.16,1,7686848,923768,2.981574539,12.8765792
AUS,NGA,2003,20519.78,926637000000,221870000000,15205.16,1,7686848,923768,2.732595966,14.03178361
AUS,NGA,2004,21278.18,963712000000,242394000000,15205.16,1,7686848,923768,2.343255225,14.99803382
AUS,NGA,2005,21610.25,994458000000,258001000000,15205.16,1,7686848,923768,2.691831683,17.86349337
AUS,NGA,2006,35300.12,1022640000000,273634000000,15205.16,1,7686848,923768,3.555287737,8.239526517
AUS,NGA,2007,28779.85,1061270000000,291670000000,15205.16,1,7686848,923768,2.327611289,5.382223652
AUS,NGA,2008,34738.09,1100090000000,311400000000,15205.16,1,7686848,923768,4.35029855,11.57798352
AUS,NGA,2009,44427.64,1121240000000,336427000000,15205.16,1,7686848,923768,1.771117166,11.53767275
AUS,NGA,2010,51494.54,1144260000000,363360000000,15205.16,1,7686848,923768,2.918340027,13.72020184
AUS,NGA,2011,46539.08,1172310000000,382647000000,15205.16,1,7686848,923768,3.303850156,10.84002754
AUS,NGA,2012,77634.54,1217930000000,398833000000,15205.16,1,7686848,923768,1.762780156,12.21778174
AUS,NGA,2013,155079.93,1250080000000,425440000000,15205.16,1,7686848,923768,2.449888641,8.475827285
AUS,NGA,2014,198002.24,1282060000000,452285000000,15205.16,1,7686848,923768,2.487922705,8.062485824
AUS,NGA,2015,187506.89,1312200000000,464282000000,15205.16,1,7686848,923768,1.508366722,9.009387183
AUS,NGA,2016,142140.34,1349300000000,456775000000,15205.16,1,7686848,923768,1.276990945,15.67534055
AUS,PAK,2000,219494.38,848733000000,117555000000,11015.89,1,7686848,882872,4.457435148,4.366664513
AUS,PAK,2001,224085.08,865140000000,119886000000,11015.89,1,7686848,882872,4.407135362,3.148261446
AUS,PAK,2002,232578.19,899772000000,123751000000,11015.89,1,7686848,882872,2.981574539,3.290344726
AUS,PAK,2003,231608.1,926637000000,129749000000,11015.89,1,7686848,882872,2.732595966,2.914134701
AUS,PAK,2004,370854.68,963712000000,139309000000,11015.89,1,7686848,882872,2.343255225,7.444624693
AUS,PAK,2005,357912.13,994458000000,149991000000,11015.89,1,7686848,882872,2.691831683,9.06332737
AUS,PAK,2006,238690.49,1022640000000,159256000000,11015.89,1,7686848,882872,3.555287737,7.921084401
AUS,PAK,2007,357771.81,1061270000000,166953000000,11015.89,1,7686848,882872,2.327611289,7.598684411
AUS,PAK,2008,363392.24,1100090000000,169794000000,11015.89,1,7686848,882872,4.35029855,20.28612109
AUS,PAK,2009,414351.07,1121240000000,174602000000,11015.89,1,7686848,882872,1.771117166,13.64776506
AUS,PAK,2010,496888.95,1144260000000,177407000000,11015.89,1,7686848,882872,2.918340027,13.88113926
AUS,PAK,2011,427498.,1172310000000,182283000000,11015.89,1,7686848,882872,3.303850156,11.91676947
AUS,PAK,2012,719765.00,1217930000000,188675000000,11015.89,1,7686848,882872,1.762780156,9.682351861
AUS,PAK,2013,385068.,1250080000000,196970000000,11015.89,1,7686848,882872,2.449888641,7.692156119
AUS,PAK,2014,378729.17,1282060000000,206178000000,11015.89,1,7686848,882872,2.487922705,7.189384028
AUS,PAK,2015,483013.94,1312200000000,215933000000,11015.89,1,7686848,882872,1.508366722,2.529328173
AUS,PAK,2016,489914.4,1349300000000,227867000000,11015.89,1,7686848,882872,1.276990945,3.765119164
AUS,RUS,2000,154554.38,848733000000,951559000000,14491.46,0,7686848,17075400,4.457435148,20.79876066
AUS,RUS,2001,96210.50,865140000000,1000010000000,14491.46,0,7686848,17075400,4.407135362,21.47700721
AUS,RUS,2002,91859.43,899772000000,1047450000000,14491.46,0,7686848,17075400,2.981574539,15.78873079
AUS,RUS,2003,97207.93,926637000000,1123870000000,14491.46,0,7686848,17075400,2.732595966,13.66329302
AUS,RUS,2004,134253.26,963712000000,1204520000000,14491.46,0,7686848,17075400,2.343255225,10.88861573
AUS,RUS,2005,253953.49,994458000000,1281320000000,14491.46,0,7686848,17075400,2.691831683,12.68530395
AUS,RUS,2006,489836.92,1022640000000,1385790000000,14491.46,0,7686848,17075400,3.555287737,9.668654548
AUS,RUS,2007,551421.3,1061270000000,1504070000000,14491.46,0,7686848,17075400,2.327611289,9.007298689
AUS,RUS,2008,933774.25,1100090000000,1583000000000,14491.46,0,7686848,17075400,4.35029855,14.11076778
AUS,RUS,2009,457469.31,1121240000000,1459200000000,14491.46,0,7686848,17075400,1.771117166,11.64732958
AUS,RUS,2010,783506.77,1144260000000,1524920000000,14491.46,0,7686848,17075400,2.918340027,6.849392303
AUS,RUS,2011,1012201.71,1172310000000,1605510000000,14491.46,0,7686848,17075400,3.303850156,8.440464859
AUS,RUS,2012,822245.16,1217930000000,1664200000000,14491.46,0,7686848,17075400,1.762780156,5.074743008
AUS,RUS,2013,470158.94,1250080000000,1693920000000,14491.46,0,7686848,17075400,2.449888641,6.754668339
AUS,RUS,2014,476523.15,1282060000000,1706430000000,14491.46,0,7686848,17075400,2.487922705,7.8201697
AUS,RUS,2015,397509.04,1312200000000,1658160000000,14491.46,0,7686848,17075400,1.508366722,15.53439599
AUS,RUS,2016,334468.0,1349300000000,1654440000000,14491.46,0,7686848,17075400,1.276990945,7.042437254
AUS,SAU,2000,917214.00,848733000000,379223000000,12640.23,0,7686848,2153168,4.457435148,-1.124998385
AUS,SAU,2001,1358747.69,865140000000,374632000000,12640.23,0,7686848,2153168,4.407135362,-1.120948049
AUS,SAU,2002,1290843.89,899772000000,364070000000,12640.23,0,7686848,2153168,2.981574539,0.247186492
AUS,SAU,2003,1183439.4,926637000000,404999000000,12640.23,0,7686848,2153168,2.732595966,0.612195358
AUS,SAU,2004,1464371.22,963712000000,437231000000,12640.23,0,7686848,2153168,2.343255225,0.515507898
AUS,SAU,2005,1468734.51,994458000000,461602000000,12640.23,0,7686848,2153168,2.691831683,0.479231672
AUS,SAU,2006,1656662.82,1022640000000,474473000000,12640.23,0,7686848,2153168,3.555287737,2.209023141
AUS,SAU,2007,1633787.89,1061270000000,483237000000,12640.23,0,7686848,2153168,2.327611289,4.167823584
AUS,SAU,2008,2099449.16,1100090000000,513438000000,12640.23,0,7686848,2153168,4.35029855,9.870248168
AUS,SAU,2009,1353945.82,1121240000000,502865000000,12640.23,0,7686848,2153168,1.771117166,5.057222761
AUS,SAU,2010,1438497.15,1144260000000,528207000000,12640.23,0,7686848,2153168,2.918340027,5.33941733
AUS,SAU,2011,1582069.48,1172310000000,581011000000,12640.23,0,7686848,2153168,3.303850156,5.826216374
AUS,SAU,2012,1792670.0,1217930000000,612452000000,12640.23,0,7686848,2153168,1.762780156,2.866270299
AUS,SAU,2013,1710594.19,1250080000000,628984000000,12640.23,0,7686848,2153168,2.449888641,3.511042098
AUS,SAU,2014,2029900.68,1282060000000,651958000000,12640.23,0,7686848,2153168,2.487922705,2.241853488
AUS,SAU,2015,1630676.19,1312200000000,678730000000,12640.23,0,7686848,2153168,1.508366722,1.222693186
AUS,SAU,2016,1197313.11,1349300000000,690069000000,12640.23,0,7686848,2153168,1.276990945,2.053470768
AUS,SGP,2000,3386434.6,848733000000,134491000000,6217.666,1,7686848,646,4.457435148,1.361623924
AUS,SGP,2001,2764992.7,865140000000,133211000000,6217.666,1,7686848,646,4.407135362,0.997197956
AUS,SGP,2002,2697271.28,899772000000,138821000000,6217.666,1,7686848,646,2.981574539,-0.391676867
AUS,SGP,2003,2283471.22,926637000000,144978000000,6217.666,1,7686848,646,2.732595966,0.5079053
AUS,SGP,2004,2388142.96,963712000000,158822000000,6217.666,1,7686848,646,2.343255225,1.662727199
AUS,SGP,2005,3020183.71,994458000000,170717000000,6217.666,1,7686848,646,2.691831683,0.425106277
AUS,SGP,2006,3436779.6,1022640000000,185843000000,6217.666,1,7686848,646,3.555287737,0.96304741
AUS,SGP,2007,3416830.97,1061270000000,202776000000,6217.666,1,7686848,646,2.327611289,2.104925808
AUS,SGP,2008,5154094.66,1100090000000,206401000000,6217.666,1,7686848,646,4.35029855,6.627997246
AUS,SGP,2009,4202532.7,1121240000000,205155000000,6217.666,1,7686848,646,1.771117166,0.596873455
AUS,SGP,2010,4453662.06,1144260000000,236422000000,6217.666,1,7686848,646,2.918340027,2.823277186
AUS,SGP,2011,6580458.20,1172310000000,251436000000,6217.666,1,7686848,646,3.303850156,5.247910208
AUS,SGP,2012,7374403.92,1217930000000,261703000000,6217.666,1,7686848,646,1.762780156,4.575959852
AUS,SGP,2013,5227306.6,1250080000000,275079000000,6217.666,1,7686848,646,2.449888641,2.358601146
AUS,SGP,2014,7609098.93,1282060000000,285763000000,6217.666,1,7686848,646,2.487922705,1.024982528
AUS,SGP,2015,5092143.03,1312200000000,292167000000,6217.666,1,7686848,646,1.508366722,-0.522752485
AUS,SGP,2016,4115666.55,1349300000000,299170000000,6217.666,1,7686848,646,1.276990945,-0.532286132
AUS,ZAF,2000,729906.22,848733000000,267001000000,10827.98,1,7686848,1219912,4.457435148,5.338951583
AUS,ZAF,2001,670871.50,865140000000,274210000000,10827.98,1,7686848,1219912,4.407135362,5.701904835
AUS,ZAF,2002,705220.4,899772000000,284357000000,10827.98,1,7686848,1219912,2.981574539,9.494706671
AUS,ZAF,2003,863126.3,926637000000,292743000000,10827.98,1,7686848,1219912,2.732595966,5.679418064
AUS,ZAF,2004,1171866.38,963712000000,306076000000,10827.98,1,7686848,1219912,2.343255225,-0.692030138
AUS,ZAF,2005,1424562.70,994458000000,322228000000,10827.98,1,7686848,1219912,2.691831683,2.062852225
AUS,ZAF,2006,1728216.51,1022640000000,340285000000,10827.98,1,7686848,1219912,3.555287737,3.243901675
AUS,ZAF,2007,2127386.31,1061270000000,358526000000,10827.98,1,7686848,1219912,2.327611289,6.17781207
AUS,ZAF,2008,2061442.3,1100090000000,369967000000,10827.98,1,7686848,1219912,4.35029855,10.05528203
AUS,ZAF,2009,1174910.5,1121240000000,364276000000,10827.98,1,7686848,1219912,1.771117166,7.264562145
AUS,ZAF,2010,1658274.56,1144260000000,375349000000,10827.98,1,7686848,1219912,2.918340027,4.063538973
AUS,ZAF,2011,1698518.27,1172310000000,387677000000,10827.98,1,7686848,1219912,3.303850156,5.017157733
AUS,ZAF,2012,1578619.62,1217930000000,396257000000,10827.98,1,7686848,1219912,1.762780156,5.723943662
AUS,ZAF,2013,740191.28,1250080000000,406105000000,10827.98,1,7686848,1219912,2.449888641,5.776404135
AUS,ZAF,2014,1070391.48,1282060000000,413606000000,10827.98,1,7686848,1219912,2.487922705,6.136020151
AUS,ZAF,2015,924449.41,1312200000000,418898000000,10827.98,1,7686848,1219912,1.508366722,4.509208278
AUS,ZAF,2016,726878.8,1349300000000,421266000000,10827.98,1,7686848,1219912,1.276990945,6.594604415
AUS,ESP,2000,412955.95,848733000000,1149490000000,17591.48,0,7686848,505954,4.457435148,3.433516755
AUS,ESP,2001,436831.58,865140000000,1195480000000,17591.48,0,7686848,505954,4.407135362,3.589834949
AUS,ESP,2002,375886.87,899772000000,1229910000000,17591.48,0,7686848,505954,2.981574539,3.065765372
AUS,ESP,2003,436737.92,926637000000,1269120000000,17591.48,0,7686848,505954,2.732595966,3.039233684
AUS,ESP,2004,502876.42,963712000000,1309300000000,17591.48,0,7686848,505954,2.343255225,3.03920165
AUS,ESP,2005,755945.73,994458000000,1358050000000,17591.48,0,7686848,505954,2.691831683,3.368453988
AUS,ESP,2006,866209.22,1022640000000,1414740000000,17591.48,0,7686848,505954,3.555287737,3.515374911
AUS,ESP,2007,847104.12,1061270000000,1468060000000,17591.48,0,7686848,505954,2.327611289,2.787030473
AUS,ESP,2008,736867.20,1100090000000,1484470000000,17591.48,0,7686848,505954,4.35029855,4.075660764
AUS,ESP,2009,305891.55,1121240000000,1431420000000,17591.48,0,7686848,505954,1.771117166,-0.287996835
AUS,ESP,2010,653994.62,1144260000000,1431620000000,17591.48,0,7686848,505954,2.918340027,1.79988133
AUS,ESP,2011,931050.48,1172310000000,1417320000000,17591.48,0,7686848,505954,3.303850156,3.196146412
AUS,ESP,2012,647406.30,1217930000000,1375820000000,17591.48,0,7686848,505954,1.762780156,2.446000185
AUS,ESP,2013,363108.94,1250080000000,1352360000000,17591.48,0,7686848,505954,2.449888641,1.408546292
AUS,ESP,2014,512620.55,1282060000000,1371020000000,17591.48,0,7686848,505954,2.487922705,-0.150870313
AUS,ESP,2015,427967.44,1312200000000,1420990000000,17591.48,0,7686848,505954,1.508366722,-0.500461321
AUS,ESP,2016,385848.23,1349300000000,1466070000000,17591.48,0,7686848,505954,1.276990945,-0.202671741
AUS,LKA,2000,167116.08,848733000000,34271798041,8620.451,0,7686848,65610,4.457435148,6.17627591
AUS,LKA,2001,178300.04,865140000000,33742158886,8620.451,0,7686848,65610,4.407135362,14.1584558
AUS,LKA,2002,163224.40,899772000000,35079926055,8620.451,0,7686848,65610,2.981574539,9.55103167
AUS,LKA,2003,106647.47,926637000000,37163768055,8620.451,0,7686848,65610,2.732595966,6.314637871
AUS,LKA,2004,158633.27,963712000000,39187357999,8620.451,0,7686848,65610,2.343255225,7.57592583
AUS,LKA,2005,136555.32,994458000000,41633334151,8620.451,0,7686848,65610,2.691831683,11.6396861
AUS,LKA,2006,122192.55,1022640000000,44825899741,8620.451,0,7686848,65610,3.555287737,10.02018361
AUS,LKA,2007,116506.23,1061270000000,47872638203,8620.451,0,7686848,65610,2.327611289,15.84211149
AUS,LKA,2008,185501.0,1100090000000,50721102373,8620.451,0,7686848,65610,4.35029855,22.56449553
AUS,LKA,2009,142061.37,1121240000000,52516077579,8620.451,0,7686848,65610,1.771117166,3.464963221
AUS,LKA,2010,187841.52,1144260000000,56725749222,8620.451,0,7686848,65610,2.918340027,6.217648893
AUS,LKA,2011,252072.26,1172310000000,61493396999,8620.451,0,7686848,65610,3.303850156,6.716768436
AUS,LKA,2012,212949.39,1217930000000,67116705113,8620.451,0,7686848,65610,1.762780156,7.542913732
AUS,LKA,2013,190652.34,1250080000000,69395808983,8620.451,0,7686848,65610,2.449888641,6.908450348
AUS,LKA,2014,216907.94,1282060000000,72838327290,8620.451,0,7686848,65610,2.487922705,3.179002282
AUS,LKA,2015,240036.30,1312200000000,76485840044,8620.451,0,7686848,65610,1.508366722,3.768367831
AUS,LKA,2016,161818.29,1349300000000,79903861972,8620.451,0,7686848,65610,1.276990945,3.958888466
AUS,TUR,2000,170371.48,848733000000,520948000000,14512.6,0,7686848,780576,4.457435148,54.91537058
AUS,TUR,2001,156267.74,865140000000,489887000000,14512.6,0,7686848,780576,4.407135362,54.40018876
AUS,TUR,2002,163363.58,899772000000,521388000000,14512.6,0,7686848,780576,2.981574539,44.96412095
AUS,TUR,2003,174381.33,926637000000,550629000000,14512.6,0,7686848,780576,2.732595966,21.60243845
AUS,TUR,2004,219440.95,963712000000,603733000000,14512.6,0,7686848,780576,2.343255225,8.598261681
AUS,TUR,2005,263072.74,994458000000,658129000000,14512.6,0,7686848,780576,2.691831683,8.179160368
AUS,TUR,2006,318655.94,1022640000000,704920000000,14512.6,0,7686848,780576,3.555287737,9.597242123
AUS,TUR,2007,483530.86,1061270000000,740380000000,14512.6,0,7686848,780576,2.327611289,8.75618091
AUS,TUR,2008,842256.25,1100090000000,746638000000,14512.6,0,7686848,780576,4.35029855,10.44412838
AUS,TUR,2009,238251.2,1121240000000,711513000000,14512.6,0,7686848,780576,1.771117166,6.250976631
AUS,TUR,2010,421347.63,1144260000000,771902000000,14512.6,0,7686848,780576,2.918340027,8.566444206
AUS,TUR,2011,580320.83,1172310000000,857687000000,14512.6,0,7686848,780576,3.303850156,6.471879671
AUS,TUR,2012,668602.7,1217930000000,898770000000,14512.6,0,7686848,780576,1.762780156,8.891569965
AUS,TUR,2013,883409.97,1250080000000,975087000000,14512.6,0,7686848,780576,2.449888641,7.493090305
AUS,TUR,2014,447294.77,1282060000000,1025470000000,14512.6,0,7686848,780576,2.487922705,8.854572714
AUS,TUR,2015,354478.51,1312200000000,1087880000000,14512.6,0,7686848,780576,1.508366722,7.670853648
AUS,TUR,2016,402402.42,1349300000000,1122510000000,14512.6,0,7686848,780576,1.276990945,7.775134153
AUS,ARE,2000,583587.49,848733000000,198234000000,11962.66,0,7686848,83657,4.457435148,..
AUS,ARE,2001,655810.28,865140000000,201008000000,11962.66,0,7686848,83657,4.407135362,..
AUS,ARE,2002,695309.36,899772000000,205899000000,11962.66,0,7686848,83657,2.981574539,..
AUS,ARE,2003,728910.38,926637000000,224019000000,11962.66,0,7686848,83657,2.732595966,..
AUS,ARE,2004,946829.41,963712000000,245450000000,11962.66,0,7686848,83657,2.343255225,..
AUS,ARE,2005,937652.93,994458000000,257367000000,11962.66,0,7686848,83657,2.691831683,..
AUS,ARE,2006,1469901.46,1022640000000,282685000000,11962.66,0,7686848,83657,3.555287737,..
AUS,ARE,2007,2581353.40,1061270000000,291687000000,11962.66,0,7686848,83657,2.327611289,..
AUS,ARE,2008,3291432.55,1100090000000,300997000000,11962.66,0,7686848,83657,4.35029855,12.25042024
AUS,ARE,2009,1650353.13,1121240000000,285216000000,11962.66,0,7686848,83657,1.771117166,1.559800981
AUS,ARE,2010,1962169.50,1144260000000,289787000000,11962.66,0,7686848,83657,2.918340027,0.879216764
AUS,ARE,2011,2302741.7,1172310000000,309870000000,11962.66,0,7686848,83657,3.303850156,0.877346596
AUS,ARE,2012,2117926.69,1217930000000,323767000000,11962.66,0,7686848,83657,1.762780156,0.6622689
AUS,ARE,2013,1667129.9,1250080000000,340128000000,11962.66,0,7686848,83657,2.449888641,1.101118364
AUS,ARE,2014,2631453.36,1282060000000,355089000000,11962.66,0,7686848,83657,2.487922705,2.346268657
AUS,ARE,2015,2516812.36,1312200000000,373073000000,11962.66,0,7686848,83657,1.508366722,4.069966084
AUS,ARE,2016,2145495.43,1349300000000,384222000000,11962.66,0,7686848,83657,1.276990945,1.615925039
AUS,GBR,2000,2168863.42,848733000000,2095210000000,17001.95,1,7686848,244110,4.457435148,1.182956242
AUS,GBR,2001,2685676.57,865140000000,2148510000000,17001.95,1,7686848,244110,4.407135362,1.532349603
AUS,GBR,2002,3051555.5,899772000000,2201320000000,17001.95,1,7686848,244110,2.981574539,1.520402459
AUS,GBR,2003,4822894.89,926637000000,2274530000000,17001.95,1,7686848,244110,2.732595966,1.376500385
AUS,GBR,2004,3713920.7,963712000000,2328310000000,17001.95,1,7686848,244110,2.343255225,1.390397567
AUS,GBR,2005,3788420.95,994458000000,2400400000000,17001.95,1,7686848,244110,2.691831683,2.08913649
AUS,GBR,2006,6114960.46,1022640000000,2459350000000,17001.95,1,7686848,244110,3.555287737,2.455661664
AUS,GBR,2007,5883782.70,1061270000000,2517310000000,17001.95,1,7686848,244110,2.327611289,2.386561508
